,time,asv_1,asv_2
287,111.9999098777771,"(63.33042024804104, 10.080037895369646)","(63.33033315845617, 10.079556324342839)"
288,112.60366487503052,"(63.3304248317034, 10.080040187200826)","(63.33032857479382, 10.079556037863941)"
289,113.00054287910461,"(63.33042941536576, 10.080042479032008)","(63.33032427761036, 10.079556037863941)"
290,113.6031289100647,"(63.33043313959143, 10.08004448438429)","(63.33031998042689, 10.079556037863941)"
291,114.00016188621521,"(63.3304368638171, 10.080046489736572)","(63.330315396764526, 10.079556610821736)"
292,114.60303997993469,"(63.330441161000564, 10.08004820860996)","(63.33031081310216, 10.079557183779531)"
293,114.99935698509216,"(63.33044545818402, 10.080049927483344)","(63.3303062294398, 10.079557756737326)"
294,115.60311794281006,"(63.33045004184638, 10.080051359877832)","(63.33030164577744, 10.079558329695121)"
295,116.00003790855408,"(63.33045462550874, 10.080052792272319)","(63.33029734859397, 10.079559189131814)"
296,116.60317587852478,"(63.3304589226922, 10.080053651709012)","(63.330293051410514, 10.079560048568506)"
297,116.99928998947144,"(63.33046321987567, 10.080054511145706)","(63.33028846774816, 10.079561194484096)"
298,117.60306000709534,"(63.330467517059134, 10.0800550841035)","(63.3302838840858, 10.079562340399688)"
299,117.9993748664856,"(63.33047181424259, 10.080055657061296)","(63.330279300423435, 10.07956319983638)"
300,118.60307192802429,"(63.33047639790496, 10.080055943540193)","(63.33027471676107, 10.079564059273073)"
301,118.99954605102539,"(63.33048098156732, 10.08005623001909)","(63.33027013309871, 10.079565205188663)"
302,119.60305690765381,"(63.33048556522968, 10.080055943540193)","(63.330265549436355, 10.079566351104253)"
303,119.9992778301239,"(63.33049014889204, 10.080055657061296)","(63.33026096577399, 10.079567497019845)"
304,120.60324192047119,"(63.3304947325544, 10.080055370582398)","(63.33025638211162, 10.079568642935435)"
305,121.00051283836365,"(63.33049931621676, 10.0800550841035)","(63.33025208492816, 10.079569788851025)"
306,121.60431599617004,"(63.330503613400225, 10.080054797624603)","(63.330247787744696, 10.079570934766613)"
307,121.99925684928894,"(63.3305079105837, 10.080054511145706)","(63.330243204082336, 10.079572080682205)"
308,122.60391998291016,"(63.33051249424605, 10.080054224666807)","(63.330238620419976, 10.079573226597795)"
309,122.99973392486572,"(63.33051707790841, 10.080053938187909)","(63.330234036757616, 10.079574658992282)"
310,123.60323190689087,"(63.33052166157077, 10.080053365230114)","(63.330229453095264, 10.07957609138677)"
311,124.0001528263092,"(63.33052624523313, 10.080052792272319)","(63.3302248694329, 10.07957723730236)"
312,124.60353994369507,"(63.33053082889549, 10.080052219314524)","(63.33022028577053, 10.079578383217951)"
313,124.99986791610718,"(63.33053541255786, 10.08005164635673)","(63.33021598858707, 10.079579529133543)"
314,125.60313296318054,"(63.33053999622022, 10.080051073398934)","(63.330211691403605, 10.079580675049133)"
315,125.99938201904297,"(63.33054457988258, 10.08005050044114)","(63.330207107741245, 10.079581820964723)"
316,126.60360097885132,"(63.330548877066036, 10.080049927483344)","(63.33020252407889, 10.079582966880311)"
317,126.99993395805359,"(63.3305531742495, 10.08004935452555)","(63.330197940416525, 10.079584112795903)"
318,127.6031768321991,"(63.33055775791187, 10.080048781567754)","(63.33019335675416, 10.079585258711493)"
319,127.99996304512024,"(63.330562341574236, 10.080048208609957)","(63.3301890595707, 10.079586404627083)"
320,128.60309505462646,"(63.330566925236596, 10.08004792213106)","(63.33018476238723, 10.079587550542673)"
321,128.99936699867249,"(63.33057150889895, 10.080047635652162)","(63.33018017872487, 10.079588696458263)"
322,129.60307097434998,"(63.33057609256131, 10.080047062694367)","(63.330175595062514, 10.079589842373855)"
323,129.9994740486145,"(63.33058067622367, 10.080046489736572)","(63.330171011400154, 10.079591274768342)"
324,130.60369396209717,"(63.330585259886035, 10.08004591677878)","(63.33016642773779, 10.07959270716283)"
325,131.00022196769714,"(63.330589843548395, 10.080045343820984)","(63.33016213055433, 10.07959385307842)"
326,131.603040933609,"(63.33059414073186, 10.08004477086319)","(63.33015783337086, 10.07959499899401)"
327,131.99925088882446,"(63.33059843791532, 10.080044197905393)","(63.3301532497085, 10.0795961449096)"
328,132.60313391685486,"(63.33060302157768, 10.080043624947598)","(63.33014866604614, 10.07959729082519)"
329,132.99928188323975,"(63.33060760524004, 10.080043051989803)","(63.33014408238378, 10.079598436740781)"
330,133.6030650138855,"(63.33061218890241, 10.080042479032006)","(63.33013949872143, 10.079599582656371)"
331,133.9999599456787,"(63.33061677256477, 10.08004190607421)","(63.330135201537956, 10.079600728571961)"
332,134.604150056839,"(63.33062135622713, 10.080041333116416)","(63.33013090435449, 10.079601874487553)"
333,135.00023293495178,"(63.33062593988949, 10.080040760158623)","(63.33012632069213, 10.079603020403141)"
334,135.6030969619751,"(63.33063023707295, 10.080040187200828)","(63.33012173702977, 10.079604166318731)"
335,135.9992618560791,"(63.33063453425641, 10.080039614243033)","(63.33011715336741, 10.079605312234321)"
336,136.60311698913574,"(63.33063911791877, 10.080039041285236)","(63.33011256970505, 10.079606458149913)"
337,136.9993028640747,"(63.33064370158113, 10.08003846832744)","(63.330108272521585, 10.0796078905444)"
338,137.60332083702087,"(63.3306482852435, 10.080037895369646)","(63.330103975338126, 10.079609322938888)"
339,137.99950504302979,"(63.33065286890586, 10.080037322411851)","(63.33009939167576, 10.07961046885448)"
340,138.60318803787231,"(63.33065745256822, 10.080036749454056)","(63.3300948080134, 10.07961161477007)"
